rm_id,product_id,purchase_order_id,purchase_order_item_no,receival_item_no,batch_id,date_arrival,receival_status,net_weight,supplier_id
3441,91900143.0,316753,10,4,1072871,2022-11-02 12:47:00 +00:00,Completed,8020.0,52064
3441,91900143.0,318017,10,1,1072984,2022-11-03 07:34:00 +00:00,Completed,14100.0,50420
2131,91900302.0,316753,40,1,1072985,2022-11-03 07:36:00 +00:00,Completed,890.0,52064
2134,91900146.0,316753,20,2,1073041,2022-11-03 07:36:00 +00:00,Completed,180.0,52064
2133,91900871.0,316753,60,3,1073042,2022-11-03 07:36:00 +00:00,Completed,190.0,52064
2130,91900143.0,316753,10,4,1073043,2022-11-03 07:36:00 +00:00,Completed,22252.0,52064
2140,91900152.0,317912,10,1,1072986,2022-11-03 07:39:00 +00:00,Completed,23720.0,10001
3282,91901460.0,318204,10,1,1072987,2022-11-03 07:51:00 +00:00,Completed,24720.0,80271
2129,91900472.0,318011,10,1,1072989,2022-11-03 07:58:00 +00:00,Completed,11520.0,72604
2130,91900143.0,316719,20,1,1072992,2022-11-03 08:35:00 +00:00,Completed,9740.0,69879
2140,91900152.0,317912,10,1,1072999,2022-11-03 09:14:00 +00:00,Completed,24980.0,10001
2130,91900143.0,316718,10,1,1073004,2022-11-03 09:41:00 +00:00,Completed,9600.0,55568
3441,91900143.0,316718,10,2,1073027,2022-11-03 09:41:00 +00:00,Completed,9320.0,55568
3121,91901460.0,317919,20,1,1073008,2022-11-03 09:51:00 +00:00,Completed,25480.0,74230
2140,91900152.0,317912,10,1,1073011,2022-11-03 10:16:00 +00:00,Completed,23380.0,10001
2130,91900143.0,316715,40,1,1073013,2022-11-03 10:21:00 +00:00,Completed,7480.0,52036
3441,91900143.0,318103,20,1,1073015,2022-11-03 10:44:00 +00:00,Completed,4799.0,50363
2130,91900143.0,318103,20,2,1073038,2022-11-03 10:44:00 +00:00,Completed,20494.0,50363
2130,91900143.0,316715,40,1,1073024,2022-11-03 11:04:00 +00:00,Completed,11000.0,52036
3441,91900143.0,316715,40,2,1073036,2022-11-03 11:04:00 +00:00,Completed,7973.0,52036
3126,91901460.0,317917,110,1,1073028,2022-11-03 11:28:00 +00:00,Completed,22980.0,70515
2140,91900152.0,317912,10,1,1073032,2022-11-03 11:51:00 +00:00,Completed,24940.0,10001
3126,91901460.0,318362,10,1,1073045,2022-11-03 12:58:00 +00:00,Completed,22860.0,72604
2131,91900302.0,318018,30,1,1073046,2022-11-03 13:05:00 +00:00,Completed,750.0,69754
2134,91900146.0,318018,10,2,1073085,2022-11-03 13:05:00 +00:00,Completed,6900.0,69754
3441,91900143.0,318018,20,3,1073086,2022-11-03 13:05:00 +00:00,Completed,2200.0,69754
2130,91900143.0,318018,20,4,1073087,2022-11-03 13:05:00 +00:00,Completed,7272.0,69754
3123,91901460.0,317837,20,1,1073067,2022-11-03 13:51:00 +00:00,Completed,25020.0,71964
3142,91901535.0,318016,70,1,1073073,2022-11-03 14:34:00 +00:00,Completed,24820.0,77694
2130,91900143.0,316753,10,1,1073075,2022-11-03 14:39:00 +00:00,Completed,21100.0,52064
3441,91900143.0,318413,30,1,1073203,2022-11-04 07:42:00 +00:00,Completed,1127.0,63948
2145,91900146.0,318413,40,2,1073276,2022-11-04 07:42:00 +00:00,Completed,5119.0,63948
2143,91900330.0,318413,20,3,1073277,2022-11-04 07:42:00 +00:00,Completed,1871.0,63948
2142,91900302.0,318413,10,4,1073278,2022-11-04 07:42:00 +00:00,Completed,12193.0,63948
2144,91900871.0,316715,20,1,1073204,2022-11-04 07:46:00 +00:00,Completed,1300.0,52036
2145,91900146.0,316716,40,2,1073281,2022-11-04 07:46:00 +00:00,Completed,800.0,52036
2142,91900302.0,316716,20,3,1073282,2022-11-04 07:46:00 +00:00,Completed,10000.0,52036
3441,91900143.0,316715,40,4,1073283,2022-11-04 07:46:00 +00:00,Completed,4280.0,52036
2130,91900143.0,318413,30,1,1073205,2022-11-04 07:54:00 +00:00,Completed,20800.0,63948
2130,91900143.0,316757,10,1,1073207,2022-11-04 08:16:00 +00:00,Completed,23060.0,82697
2135,91900160.0,318021,30,1,1073209,2022-11-04 08:37:00 +00:00,Completed,97.0,50468
3421,91900160.0,318021,30,2,1073285,2022-11-04 08:37:00 +00:00,Completed,935.0,50468
2134,91900146.0,318021,20,3,1073286,2022-11-04 08:37:00 +00:00,Completed,255.0,50468
3441,91900143.0,318021,10,4,1073287,2022-11-04 08:37:00 +00:00,Completed,1191.0,50468
2130,91900143.0,318021,10,5,1073288,2022-11-04 08:37:00 +00:00,Completed,11542.0,50468
2130,91900143.0,316715,40,1,1073210,2022-11-04 08:42:00 +00:00,Completed,8820.0,52036
3441,91900143.0,316719,20,1,1073226,2022-11-04 09:20:00 +00:00,Completed,13220.0,69879
2140,91900152.0,317912,10,1,1073227,2022-11-04 09:41:00 +00:00,Completed,24180.0,10001
3121,91901460.0,317919,20,1,1073231,2022-11-04 10:03:00 +00:00,Completed,24520.0,74230
2140,91900152.0,317912,10,1,1073241,2022-11-04 10:21:00 +00:00,Completed,24960.0,10001
3441,91900143.0,316715,40,1,1073245,2022-11-04 10:45:00 +00:00,Completed,16752.0,52036
2142,91900302.0,316755,20,1,1073247,2022-11-04 10:58:00 +00:00,Completed,15410.0,50388
3126,91901460.0,317917,110,1,1073260,2022-11-04 11:11:00 +00:00,Completed,23480.0,70515
3441,91900143.0,316715,40,1,1073263,2022-11-04 11:27:00 +00:00,Completed,15092.0,52036
3441,91900143.0,316753,10,1,1073268,2022-11-04 11:57:00 +00:00,Completed,17880.0,52064
2140,91900152.0,317912,10,1,1073270,2022-11-04 12:01:00 +00:00,Completed,24980.0,10001
2130,91900143.0,316719,20,1,1073280,2022-11-04 12:42:00 +00:00,Completed,10420.0,69879
2140,91900152.0,317912,10,1,1073291,2022-11-04 13:10:00 +00:00,Completed,24180.0,10001
3126,91901460.0,317917,110,1,1073293,2022-11-04 13:15:00 +00:00,Completed,24600.0,70515
3441,91900143.0,318017,10,1,1073788,2022-11-07 07:39:00 +00:00,Completed,13480.0,50420
2140,91900152.0,317912,20,1,1073790,2022-11-07 07:47:00 +00:00,Completed,24880.0,10001
3123,91901460.0,317837,20,1,1073792,2022-11-07 07:54:00 +00:00,Completed,26420.0,71964
2145,91900146.0,316719,40,1,1073795,2022-11-07 08:17:00 +00:00,Completed,2000.0,69879
3421,91900160.0,316720,40,2,1073807,2022-11-07 08:17:00 +00:00,Completed,2300.0,69879
3441,91900143.0,316719,20,3,1073808,2022-11-07 08:17:00 +00:00,Completed,8860.0,69879
2130,91900143.0,318413,30,1,1073796,2022-11-07 08:39:00 +00:00,Completed,14640.0,63948
3441,91900143.0,318103,20,1,1073806,2022-11-07 09:22:00 +00:00,Completed,6120.0,50363
2130,91900143.0,318103,20,2,1073847,2022-11-07 09:22:00 +00:00,Completed,18996.0,50363
2140,91900152.0,317912,20,1,1073809,2022-11-07 09:45:00 +00:00,Completed,25080.0,10001
2130,91900143.0,316715,40,1,1073810,2022-11-07 09:54:00 +00:00,Completed,9480.0,52036
3441,91900143.0,316715,40,1,1073811,2022-11-07 10:23:00 +00:00,Completed,15448.0,52036
2134,91900146.0,318413,40,1,1073826,2022-11-07 10:51:00 +00:00,Completed,10960.0,63948
2134,91900146.0,318413,40,2,1073828,2022-11-07 10:51:00 +00:00,Completed,10000.0,63948
2140,91900152.0,317912,20,1,1073827,2022-11-07 11:04:00 +00:00,Completed,24180.0,10001
2142,91900302.0,318016,40,1,1073831,2022-11-07 11:32:00 +00:00,Completed,5250.0,77694
2143,91900330.0,318257,10,2,1073872,2022-11-07 11:32:00 +00:00,Completed,2100.0,77694
2145,91900146.0,318016,30,3,1073873,2022-11-07 11:32:00 +00:00,Completed,2120.0,77694
3421,91900160.0,318016,20,4,1073874,2022-11-07 11:32:00 +00:00,Completed,2610.0,77694
3441,91900143.0,318016,10,5,1073875,2022-11-07 11:32:00 +00:00,Completed,7648.0,77694
2145,91900146.0,318413,40,1,1073833,2022-11-07 11:55:00 +00:00,Completed,6230.0,63948
2134,91900146.0,318413,40,2,1073871,2022-11-07 11:55:00 +00:00,Completed,8430.0,63948
2130,91900143.0,307471,20,1,1073834,2022-11-07 12:01:00 +00:00,Completed,23763.0,64384
2130,91900143.0,316753,10,1,1073837,2022-11-07 12:16:00 +00:00,Completed,21060.0,52064
2130,91900143.0,316719,20,1,1073839,2022-11-07 12:46:00 +00:00,Completed,11520.0,69879
2130,91900143.0,316715,40,1,1073840,2022-11-07 12:53:00 +00:00,Completed,21337.0,52036
3121,91901460.0,317919,20,1,1073869,2022-11-07 14:48:00 +00:00,Completed,28880.0,74230
3441,91900143.0,318017,10,1,1073967,2022-11-08 07:39:00 +00:00,Completed,13060.0,50420
2130,91900143.0,318413,30,1,1073968,2022-11-08 07:43:00 +00:00,Completed,24560.0,63948
3441,91900143.0,316715,40,1,1073969,2022-11-08 07:48:00 +00:00,Completed,12892.0,52036
3124,91901460.0,318220,10,1,1073970,2022-11-08 07:53:00 +00:00,Completed,24540.0,56380
3125,91901460.0,318260,10,1,1073971,2022-11-08 08:08:00 +00:00,Completed,23980.0,60767
2140,91900152.0,317912,20,1,1073972,2022-11-08 08:28:00 +00:00,Completed,25040.0,10001
2135,91900160.0,316720,40,1,1073973,2022-11-08 08:31:00 +00:00,Completed,9100.0,69879
3282,91901460.0,318204,10,1,1073986,2022-11-08 09:16:00 +00:00,Completed,24060.0,80271
2143,91900330.0,318413,20,1,1073987,2022-11-08 09:29:00 +00:00,Completed,395.0,63948
3441,91900143.0,318413,30,2,1073998,2022-11-08 09:29:00 +00:00,Completed,2946.0,63948
2142,91900302.0,318413,10,3,1073999,2022-11-08 09:29:00 +00:00,Completed,12574.0,63948
3441,91900143.0,318019,10,1,1073988,2022-11-08 09:33:00 +00:00,Completed,15936.0,66196
3123,91901460.0,317884,10,1,1073989,2022-11-08 09:48:00 +00:00,Completed,27240.0,71964
2130,91900143.0,316715,40,1,1073990,2022-11-08 10:12:00 +00:00,Completed,9400.0,52036
2140,91900152.0,317912,20,1,1073991,2022-11-08 10:32:00 +00:00,Completed,24880.0,10001
2140,91900152.0,317912,20,1,1073993,2022-11-08 11:21:00 +00:00,Completed,24160.0,10001
3441,91900143.0,318103,20,1,1073994,2022-11-08 11:26:00 +00:00,Completed,6662.0,50363
2130,91900143.0,318103,20,2,1074016,2022-11-08 11:26:00 +00:00,Completed,18414.0,50363
2130,91900143.0,316715,40,1,1073997,2022-11-08 11:35:00 +00:00,Completed,11280.0,52036
2135,91900160.0,318021,30,1,1074000,2022-11-08 12:09:00 +00:00,Completed,1531.0,50468
2134,91900146.0,318021,20,2,1074011,2022-11-08 12:09:00 +00:00,Completed,640.0,50468
3441,91900143.0,318021,10,3,1074012,2022-11-08 12:09:00 +00:00,Completed,10513.0,50468
2130,91900143.0,318021,10,4,1074013,2022-11-08 12:09:00 +00:00,Completed,2376.0,50468
2130,91900143.0,316719,20,1,1074001,2022-11-08 12:20:00 +00:00,Completed,10600.0,69879
2144,91900871.0,316753,60,1,1074007,2022-11-08 13:08:00 +00:00,Completed,4800.0,52064
3441,91900143.0,316753,10,2,1074024,2022-11-08 13:08:00 +00:00,Completed,14680.0,52064
3441,91900143.0,318017,10,1,1074122,2022-11-09 07:45:00 +00:00,Completed,14220.0,50420
2130,91900143.0,318413,30,1,1074125,2022-11-09 07:49:00 +00:00,Completed,20820.0,63948
3441,91900143.0,316715,40,1,1074126,2022-11-09 07:55:00 +00:00,Completed,15972.0,52036
2140,91900152.0,317912,20,1,1074128,2022-11-09 08:03:00 +00:00,Completed,24180.0,10001
3124,91901460.0,318220,10,1,1074129,2022-11-09 08:14:00 +00:00,Completed,25000.0,56380
2140,91900152.0,317912,20,1,1074134,2022-11-09 08:35:00 +00:00,Completed,24180.0,10001
2130,91900143.0,316715,40,1,1074140,2022-11-09 09:09:00 +00:00,Completed,8520.0,52036
3441,91900143.0,318103,20,1,1074142,2022-11-09 09:15:00 +00:00,Completed,5750.0,50363
2130,91900143.0,318103,20,2,1074175,2022-11-09 09:15:00 +00:00,Completed,19225.0,50363
3121,91901460.0,318437,10,1,1074146,2022-11-09 09:37:00 +00:00,Completed,14480.0,74230
3121,91901460.0,317919,20,2,1074527,2022-11-09 09:37:00 +00:00,Completed,11000.0,74230
2130,91900143.0,307471,20,1,1074151,2022-11-09 10:13:00 +00:00,Completed,24390.0,64384
3126,91901460.0,317917,110,1,1074156,2022-11-09 11:02:00 +00:00,Completed,22620.0,70515
2140,91900152.0,317912,20,1,1074158,2022-11-09 11:08:00 +00:00,Completed,23920.0,10001
2130,91900143.0,318018,20,1,1074159,2022-11-09 11:29:00 +00:00,Completed,4982.0,69754
2134,91900146.0,318018,10,2,1074179,2022-11-09 11:29:00 +00:00,Completed,15654.0,69754
3265,91901460.0,318170,10,1,1074161,2022-11-09 12:09:00 +00:00,Completed,23260.0,79610
3441,91900143.0,316715,40,1,1074162,2022-11-09 12:42:00 +00:00,Completed,11432.0,52036
3126,91901460.0,317917,110,1,1074163,2022-11-09 13:03:00 +00:00,Completed,23060.0,70515
2132,91900330.0,316753,50,1,1074164,2022-11-09 13:24:00 +00:00,Completed,540.0,52064
2131,91900302.0,316753,40,2,1074177,2022-11-09 13:24:00 +00:00,Completed,540.0,52064
2130,91900143.0,316753,10,3,1074178,2022-11-09 13:24:00 +00:00,Completed,22139.0,52064
3441,91900143.0,316715,40,1,1074285,2022-11-10 07:38:00 +00:00,Completed,9972.0,52036
2130,91900143.0,318017,10,1,1074287,2022-11-10 07:44:00 +00:00,Completed,16720.0,50420
2134,91900146.0,318021,20,1,1074288,2022-11-10 07:47:00 +00:00,Completed,986.0,50468
3441,91900143.0,318021,10,2,1074342,2022-11-10 07:47:00 +00:00,Completed,2644.0,50468
2130,91900143.0,318021,10,3,1074343,2022-11-10 07:47:00 +00:00,Completed,12030.0,50468
2140,91900152.0,317912,20,1,1074289,2022-11-10 07:52:00 +00:00,Completed,24560.0,10001
2130,91900143.0,318019,10,1,1074292,2022-11-10 08:07:00 +00:00,Completed,19180.0,66196
2140,91900152.0,317912,20,1,1074296,2022-11-10 08:34:00 +00:00,Completed,23900.0,10001
3125,91901460.0,318260,10,1,1074297,2022-11-10 08:37:00 +00:00,Completed,24320.0,60767
2130,91900143.0,316719,20,1,1074300,2022-11-10 08:56:00 +00:00,Completed,11020.0,69879
2142,91900302.0,316718,20,1,1074302,2022-11-10 09:04:00 +00:00,Completed,2800.0,55568
3441,91900143.0,316718,10,2,1074324,2022-11-10 09:04:00 +00:00,Completed,11520.0,55568
2130,91900143.0,318413,30,1,1074305,2022-11-10 09:16:00 +00:00,Completed,16420.0,63948
2130,91900143.0,316715,40,1,1074316,2022-11-10 10:00:00 +00:00,Completed,7680.0,52036
3282,91901460.0,318204,10,1,1074317,2022-11-10 10:22:00 +00:00,Completed,24060.0,80271
2130,91900143.0,316757,10,1,1074318,2022-11-10 10:44:00 +00:00,Completed,19580.0,82697
2143,91900330.0,316755,30,1,1074319,2022-11-10 10:50:00 +00:00,Completed,1950.0,50388
3441,91900143.0,316755,10,2,1074341,2022-11-10 10:50:00 +00:00,Completed,15810.0,50388
2140,91900152.0,317912,20,1,1074320,2022-11-10 11:09:00 +00:00,Completed,23920.0,10001
2130,91900143.0,316719,20,1,1074333,2022-11-10 12:13:00 +00:00,Completed,13160.0,69879
2130,91900143.0,316753,10,1,1074337,2022-11-10 12:30:00 +00:00,Completed,20140.0,52064
2132,91900330.0,318543,10,1,1074338,2022-11-10 12:54:00 +00:00,Completed,8750.0,50363
3441,91900143.0,318103,20,2,1074546,2022-11-10 12:54:00 +00:00,Completed,3800.0,50363
2130,91900143.0,318103,20,3,1074547,2022-11-10 12:54:00 +00:00,Completed,12400.0,50363
3121,91901460.0,317919,30,1,1074367,2022-11-10 14:50:00 +00:00,Completed,25620.0,74230
3142,91901535.0,318016,70,1,1074379,2022-11-10 15:58:00 +00:00,Completed,22620.0,77694
3441,91900143.0,316715,40,1,1074493,2022-11-11 07:44:00 +00:00,Completed,11152.0,52036
2132,91900330.0,318017,60,1,1074495,2022-11-11 07:47:00 +00:00,Completed,6940.0,50420
2142,91900302.0,316716,20,1,1074496,2022-11-11 07:50:00 +00:00,Completed,800.0,52036
3441,91900143.0,316715,40,2,1074515,2022-11-11 07:50:00 +00:00,Completed,16450.0,52036
2130,91900143.0,316715,40,1,1074497,2022-11-11 08:20:00 +00:00,Completed,4860.0,52036
3122,91901460.0,318225,10,1,1074498,2022-11-11 08:44:00 +00:00,Completed,24940.0,50315
3441,91900143.0,316715,40,1,1074499,2022-11-11 08:48:00 +00:00,Completed,9500.0,52036
2130,91900143.0,316715,40,2,1074534,2022-11-11 08:48:00 +00:00,Completed,9094.0,52036
2130,91900143.0,318001,10,1,1074510,2022-11-11 09:37:00 +00:00,Completed,24140.0,50350
3421,91900160.0,316720,40,1,1074512,2022-11-11 09:43:00 +00:00,Completed,1200.0,69879
3441,91900143.0,316719,20,2,1074535,2022-11-11 09:43:00 +00:00,Completed,12520.0,69879
2761,91900277.0,318456,10,1,1074513,2022-11-11 10:12:00 +00:00,Completed,25360.0,74916
3441,91900143.0,318103,20,1,1074517,2022-11-11 10:19:00 +00:00,Completed,5000.0,50363
2130,91900143.0,318103,20,2,1074538,2022-11-11 10:19:00 +00:00,Completed,20112.0,50363
3126,91901460.0,317917,110,1,1074523,2022-11-11 10:58:00 +00:00,Completed,18120.0,70515
3126,91901460.0,317917,120,2,1074528,2022-11-11 10:58:00 +00:00,Completed,5080.0,70515
2140,91900152.0,317912,20,1,1074524,2022-11-11 11:03:00 +00:00,Completed,23920.0,10001
2143,91900330.0,318413,20,1,1074525,2022-11-11 11:08:00 +00:00,Completed,1100.0,63948
2142,91900302.0,318413,10,2,1074571,2022-11-11 11:08:00 +00:00,Completed,4120.0,63948
3441,91900143.0,318413,30,3,1074572,2022-11-11 11:08:00 +00:00,Completed,8180.0,63948
2143,91900330.0,316753,50,1,1074529,2022-11-11 11:41:00 +00:00,Completed,520.0,52064
3441,91900143.0,316753,10,2,1074569,2022-11-11 11:41:00 +00:00,Completed,19220.0,52064
2140,91900152.0,317912,20,1,1074530,2022-11-11 12:04:00 +00:00,Completed,23900.0,10001
2140,91900152.0,317912,20,1,1074536,2022-11-11 12:40:00 +00:00,Completed,23900.0,10001
2130,91900143.0,316719,20,1,1074540,2022-11-11 13:05:00 +00:00,Completed,11120.0,69879
2130,91900143.0,318017,10,1,1074967,2022-11-14 07:43:00 +00:00,Completed,17560.0,50420
2130,91900143.0,318413,30,1,1074968,2022-11-14 07:47:00 +00:00,Completed,10000.0,63948
2130,91900143.0,318413,30,2,1074980,2022-11-14 07:47:00 +00:00,Completed,12980.0,63948
3441,91900143.0,316715,40,1,1074970,2022-11-14 07:49:00 +00:00,Completed,10532.0,52036
3441,91900143.0,316715,40,1,1074971,2022-11-14 07:52:00 +00:00,Completed,12692.0,52036
2140,91900152.0,317912,30,1,1074973,2022-11-14 08:12:00 +00:00,Completed,25220.0,10001
2130,91900143.0,318436,10,1,1074974,2022-11-14 08:37:00 +00:00,Completed,25896.0,68249
2130,91900143.0,316719,20,1,1074976,2022-11-14 08:59:00 +00:00,Completed,13680.0,69879
2140,91900152.0,317912,30,1,1074978,2022-11-14 09:05:00 +00:00,Completed,25060.0,10001
2130,91900143.0,316715,40,1,1074981,2022-11-14 09:31:00 +00:00,Completed,10140.0,52036
2130,91900143.0,318103,20,1,1074982,2022-11-14 10:02:00 +00:00,Completed,25173.0,50363
2142,91900302.0,316755,20,1,1074984,2022-11-14 10:56:00 +00:00,Completed,6520.0,50388
2144,91900871.0,316755,60,2,1074996,2022-11-14 10:56:00 +00:00,Completed,9240.0,50388
2134,91900146.0,318413,40,1,1074987,2022-11-14 11:39:00 +00:00,Completed,5940.0,63948
2145,91900146.0,318413,40,2,1074998,2022-11-14 11:39:00 +00:00,Completed,2480.0,63948
3441,91900143.0,318413,30,3,1074999,2022-11-14 11:39:00 +00:00,Completed,6156.0,63948
3121,91901460.0,318437,10,1,1074988,2022-11-14 12:05:00 +00:00,Completed,25120.0,74230
2143,91900330.0,316753,50,1,1074989,2022-11-14 12:32:00 +00:00,Completed,900.0,52064
2142,91900302.0,316753,40,2,1075006,2022-11-14 12:32:00 +00:00,Completed,800.0,52064
2144,91900871.0,316753,60,3,1075007,2022-11-14 12:32:00 +00:00,Completed,2700.0,52064
3441,91900143.0,316753,10,4,1075008,2022-11-14 12:32:00 +00:00,Completed,17480.0,52064
3126,91901460.0,317917,120,1,1074990,2022-11-14 12:42:00 +00:00,Completed,23340.0,70515
3126,91901460.0,317917,120,1,1075001,2022-11-14 14:27:00 +00:00,Completed,11520.0,70515
3126,91901460.0,317917,130,2,1075002,2022-11-14 14:27:00 +00:00,Completed,11820.0,70515
2130,91900143.0,318413,30,1,1075086,2022-11-15 07:43:00 +00:00,Completed,16980.0,63948
2135,91900160.0,318021,30,1,1075087,2022-11-15 07:46:00 +00:00,Completed,980.0,50468
2130,91900143.0,318021,10,2,1075109,2022-11-15 07:46:00 +00:00,Completed,9720.0,50468
3124,91901460.0,318220,10,1,1075088,2022-11-15 07:51:00 +00:00,Completed,24620.0,56380
2130,91900143.0,316715,40,1,1075090,2022-11-15 07:56:00 +00:00,Completed,21131.0,52036
3125,91901460.0,318260,10,1,1075091,2022-11-15 08:10:00 +00:00,Completed,25060.0,60767
2130,91900143.0,316719,20,1,1075093,2022-11-15 08:36:00 +00:00,Completed,11800.0,69879
2143,91900330.0,318413,20,1,1075094,2022-11-15 09:11:00 +00:00,Completed,2100.0,63948
2142,91900302.0,318413,10,2,1075100,2022-11-15 09:11:00 +00:00,Completed,1100.0,63948
3441,91900143.0,318413,30,3,1075101,2022-11-15 09:11:00 +00:00,Completed,8560.0,63948
3282,91901460.0,318204,10,1,1075097,2022-11-15 09:51:00 +00:00,Completed,25100.0,80271
2130,91900143.0,316715,40,1,1075099,2022-11-15 10:13:00 +00:00,Completed,8640.0,52036
3126,91901460.0,317917,130,1,1075103,2022-11-15 10:58:00 +00:00,Completed,23580.0,70515
2140,91900152.0,317912,30,1,1075104,2022-11-15 11:04:00 +00:00,Completed,23920.0,10001
2130,91900143.0,316715,40,1,1075105,2022-11-15 11:14:00 +00:00,Completed,11560.0,52036
3441,91900143.0,318103,20,1,1075112,2022-11-15 11:44:00 +00:00,Completed,2600.0,50363
2130,91900143.0,318103,20,2,1075132,2022-11-15 11:44:00 +00:00,Completed,22394.0,50363
2130,91900143.0,316753,10,1,1075113,2022-11-15 11:53:00 +00:00,Completed,19760.0,52064
2140,91900152.0,317912,30,1,1075115,2022-11-15 11:58:00 +00:00,Completed,23080.0,10001
3126,91901460.0,318212,20,1,1075130,2022-11-15 12:38:00 +00:00,Completed,23780.0,70515
3441,91900143.0,318017,10,1,1075244,2022-11-16 07:32:00 +00:00,Completed,14160.0,50420
2130,91900143.0,318413,30,1,1075245,2022-11-16 07:37:00 +00:00,Completed,16380.0,63948
3441,91900143.0,316715,40,1,1075247,2022-11-16 07:39:00 +00:00,Completed,16552.0,52036
2140,91900152.0,317912,30,1,1075250,2022-11-16 08:04:00 +00:00,Completed,24660.0,10001
3441,91900143.0,316715,40,1,1075253,2022-11-16 08:23:00 +00:00,Completed,10492.0,52036
3421,91900160.0,316720,40,1,1075257,2022-11-16 08:40:00 +00:00,Completed,230.0,69879
3441,91900143.0,316719,20,2,1075264,2022-11-16 08:40:00 +00:00,Completed,8650.0,69879
2134,91900146.0,318021,20,1,1075258,2022-11-16 08:45:00 +00:00,Completed,912.0,50468
3441,91900143.0,318021,10,2,1075286,2022-11-16 08:45:00 +00:00,Completed,3638.0,50468
2130,91900143.0,318021,10,3,1075287,2022-11-16 08:45:00 +00:00,Completed,10046.0,50468
2133,91900871.0,316753,60,1,1075265,2022-11-16 09:50:00 +00:00,Completed,180.0,52064
2131,91900302.0,316753,40,2,1075283,2022-11-16 09:50:00 +00:00,Completed,180.0,52064
2130,91900143.0,316753,10,3,1075284,2022-11-16 09:50:00 +00:00,Completed,14710.0,52064
3124,91901460.0,318220,10,1,1075267,2022-11-16 10:04:00 +00:00,Completed,25320.0,56380
3122,91901460.0,318225,10,1,1075273,2022-11-16 10:35:00 +00:00,Completed,25240.0,50315
2140,91900152.0,317912,30,1,1075276,2022-11-16 10:38:00 +00:00,Completed,24600.0,10001
2130,91900143.0,316715,40,1,1075278,2022-11-16 10:47:00 +00:00,Completed,8120.0,52036
2142,91900302.0,318001,20,1,1075280,2022-11-16 10:54:00 +00:00,Completed,1838.0,50350
2144,91900871.0,318001,40,2,1075294,2022-11-16 10:54:00 +00:00,Completed,798.0,50350
2135,91900160.0,318171,20,3,1075295,2022-11-16 10:54:00 +00:00,Completed,1720.0,50350
2134,91900146.0,318171,10,4,1075296,2022-11-16 10:54:00 +00:00,Completed,4720.0,50350
3441,91900143.0,318001,10,5,1075297,2022-11-16 10:54:00 +00:00,Completed,6056.0,50350
2130,91900143.0,318001,10,6,1075298,2022-11-16 10:54:00 +00:00,Completed,1788.0,50350
3126,91901460.0,318212,20,1,1075288,2022-11-16 11:31:00 +00:00,Completed,23460.0,70515
2130,91900143.0,316760,20,1,1075291,2022-11-16 11:46:00 +00:00,Completed,2200.0,68155
3441,91900143.0,316760,20,2,1075310,2022-11-16 11:46:00 +00:00,Completed,6020.0,68155
2130,91900143.0,316719,20,1,1075292,2022-11-16 12:09:00 +00:00,Completed,12720.0,69879
3126,91901460.0,318212,20,1,1075306,2022-11-16 12:59:00 +00:00,Completed,24340.0,70515
3441,91900143.0,318018,20,1,1075313,2022-11-16 14:05:00 +00:00,Completed,12164.0,69754
2134,91900146.0,318017,20,1,1075434,2022-11-17 07:35:00 +00:00,Completed,700.0,50420
2130,91900143.0,318017,10,2,1075473,2022-11-17 07:35:00 +00:00,Completed,16180.0,50420
2132,91900330.0,318021,50,1,1075435,2022-11-17 07:39:00 +00:00,Completed,6836.0,50468
2130,91900143.0,318413,30,1,1075436,2022-11-17 07:42:00 +00:00,Completed,25020.0,63948
3282,91901460.0,318204,10,1,1075438,2022-11-17 08:05:00 +00:00,Completed,24900.0,80271
3126,91901460.0,318212,20,1,1075441,2022-11-17 08:23:00 +00:00,Completed,24280.0,70515
3125,91901460.0,318260,10,1,1075442,2022-11-17 08:26:00 +00:00,Completed,24580.0,60767
2130,91900143.0,316719,20,1,1075444,2022-11-17 08:40:00 +00:00,Completed,9800.0,69879
3441,91900143.0,318103,20,1,1075446,2022-11-17 08:47:00 +00:00,Completed,7350.0,50363
2130,91900143.0,318103,20,2,1075478,2022-11-17 08:47:00 +00:00,Completed,17633.0,50363
2130,91900143.0,316757,10,1,1075448,2022-11-17 09:04:00 +00:00,Completed,15080.0,82697
3123,91901460.0,317884,10,1,1075450,2022-11-17 09:09:00 +00:00,Completed,25540.0,71964
2140,91900152.0,317912,30,1,1075454,2022-11-17 09:43:00 +00:00,Completed,24060.0,10001
2130,91900143.0,316718,10,1,1075455,2022-11-17 09:48:00 +00:00,Completed,26200.0,55568
2130,91900143.0,318018,20,1,1075461,2022-11-17 10:37:00 +00:00,Completed,4265.0,69754
2134,91900146.0,318018,10,2,1075476,2022-11-17 10:37:00 +00:00,Completed,8583.0,69754
3126,91901460.0,318362,10,1,1075467,2022-11-17 11:04:00 +00:00,Completed,23700.0,72604
2130,91900143.0,316715,40,1,1075469,2022-11-17 11:10:00 +00:00,Completed,11260.0,52036
3441,91900143.0,316715,40,1,1075472,2022-11-17 11:22:00 +00:00,Completed,10692.0,52036
2144,91900871.0,316753,60,1,1075474,2022-11-17 11:49:00 +00:00,Completed,200.0,52064
2142,91900302.0,316753,40,2,1075482,2022-11-17 11:49:00 +00:00,Completed,200.0,52064
