rm_id,product_id,purchase_order_id,purchase_order_item_no,receival_item_no,batch_id,transporter_name,vehicle_no,unit_status,vehicle_start_weight,vehicle_end_weight,gross_weight,tare_weight,net_weight,wood,ironbands,plastic,water,ice,other,chips,packaging,cardboard
2130,91900143.0,300489,10,1,902715,Transporter8,Vehicle4757,Transferred,39300.0,16180.0,23120.0,0.0,23120.0,,,,,,,,,
2142,91900302.0,301138,60,1,902721,Transporter8,Vehicle10745,Transferred,34220.0,16880.0,2908.0,24.0,2884.0,24.0,,,,,,,,
2144,91900871.0,301138,80,2,902722,Transporter8,Vehicle10745,Transferred,34220.0,16880.0,4203.0,36.0,4167.0,36.0,,,,,,,,
2132,91900330.0,301138,50,3,902723,Transporter8,Vehicle10745,Transferred,34220.0,16880.0,10229.0,78.0,10151.0,78.0,,,,,,,,
2402,1025.0,302119,10,1,902729,Transporter8,Vehicle12044,Transferred,26360.0,14280.0,1353.0,20.0,1333.0,20.0,,,,,,,,
2521,1026.0,302118,10,2,902730,Transporter8,Vehicle12044,Transferred,26360.0,14280.0,10754.0,360.0,10394.0,360.0,,,,,,,,
2130,91900143.0,300251,10,1,902713,Transporter8,Vehicle2194,Transferred,29720.0,16660.0,13060.0,0.0,13060.0,,,,,,,,,
2130,91900143.0,300429,10,1,902712,Transporter8,Vehicle120,Transferred,29180.0,17140.0,12040.0,0.0,12040.0,,,,,,,,,
2160,91900143.0,300770,10,1,902709,Transporter8,Vehicle12392,Transferred,33160.0,14660.0,7000.0,60.0,6940.0,60.0,,,,,,,,
2130,91900143.0,300770,10,2,902710,Transporter8,Vehicle12392,Transferred,33160.0,14660.0,11500.0,238.0,11262.0,220.0,,18.0,,,,,,
2145,91900146.0,300248,20,1,902704,Transporter8,Vehicle12393,Transferred,31660.0,15760.0,700.0,0.0,700.0,,,,,,,,,
2135,91900160.0,300248,30,2,902705,Transporter8,Vehicle12393,Transferred,31660.0,15760.0,650.0,22.0,628.0,20.0,,2.0,,,,,,
2160,91900143.0,300248,10,3,902706,Transporter8,Vehicle12393,Transferred,31660.0,15760.0,6300.0,60.0,6240.0,60.0,,,,,,,,
2134,91900146.0,300248,20,4,902707,Transporter8,Vehicle12393,Transferred,31660.0,15760.0,8250.0,220.0,8030.0,200.0,,20.0,,,,,,
2131,91900302.0,300770,50,1,902699,Transporter8,Vehicle12394,Transferred,29400.0,15260.0,3250.0,26.0,3224.0,,,26.0,,,,,,
2132,91900330.0,300770,20,2,902700,Transporter8,Vehicle12394,Transferred,29400.0,15260.0,3000.0,24.0,2976.0,,,24.0,,,,,,
2160,91900143.0,300770,10,3,902701,Transporter8,Vehicle12394,Transferred,29400.0,15260.0,650.0,0.0,650.0,,,,,,,,,
2142,91900302.0,300770,30,4,902702,Transporter8,Vehicle12394,Transferred,29400.0,15260.0,7240.0,0.0,7240.0,,,,,,,,,
2160,91900143.0,300251,10,1,902698,Transporter8,Vehicle12395,Transferred,34180.0,16520.0,17660.0,48.0,17612.0,48.0,,,,,,,,
2134,91900146.0,302070,10,1,902694,Transporter8,Vehicle12396,Transferred,35260.0,15580.0,1000.0,20.0,980.0,20.0,,,,,,,,
2160,91900143.0,300784,10,2,902695,Transporter8,Vehicle12396,Transferred,35260.0,15580.0,6000.0,0.0,6000.0,,,,,,,,,
2130,91900143.0,300784,10,3,902696,Transporter8,Vehicle12396,Transferred,35260.0,15580.0,12680.0,196.0,12484.0,180.0,,16.0,,,,,,
2132,91900330.0,302117,10,1,902690,Transporter8,Vehicle10474,Transferred,30480.0,14540.0,4500.0,0.0,4500.0,,,,,,,,,
2160,91900143.0,300516,10,2,902691,Transporter8,Vehicle10474,Transferred,30480.0,14540.0,11440.0,0.0,11440.0,,,,,,,,,
2145,91900146.0,302293,10,1,902724,Transporter8,Vehicle12397,Transferred,32680.0,14540.0,750.0,0.0,750.0,,,,,,,,,
2135,91900160.0,300434,10,2,902725,Transporter8,Vehicle12397,Transferred,32680.0,14540.0,250.0,0.0,250.0,,,,,,,,,
2160,91900143.0,300434,20,3,902726,Transporter8,Vehicle12397,Transferred,32680.0,14540.0,17140.0,120.0,17020.0,120.0,,,,,,,,
2142,91900302.0,300251,20,1,902902,Transporter8,Vehicle12398,Transferred,34580.0,15340.0,9200.0,0.0,9200.0,,,,,,,,,
2144,91900871.0,300251,40,2,902903,Transporter8,Vehicle12398,Transferred,34580.0,15340.0,10040.0,195.0,9845.0,195.0,,,,,,,,
2130,91900143.0,300489,10,1,902821,Transporter8,Vehicle12103,Transferred,40040.0,15540.0,24500.0,0.0,24500.0,,,,,,,,,
2160,91900143.0,300489,10,1,902901,Transporter8,Vehicle12399,Transferred,28240.0,15540.0,12700.0,120.0,12580.0,120.0,,,,,,,,
2135,91900160.0,301656,30,1,902899,Transporter8,Vehicle11882,Transferred,22920.0,13500.0,9420.0,0.0,9420.0,,,,,,,,,
2130,91900143.0,301991,10,1,902886,Transporter8,Vehicle12400,Transferred,34140.0,15940.0,18200.0,480.0,17720.0,400.0,80.0,,,,,,,
2130,91900143.0,300784,10,1,902896,Transporter8,Vehicle12360,Transferred,31620.0,16080.0,15540.0,0.0,15540.0,,,,,,,,,
2130,91900143.0,300429,10,1,902885,Transporter8,Vehicle120,Transferred,30760.0,17740.0,13020.0,0.0,13020.0,,,,,,,,,
2130,91900143.0,300251,10,1,902884,Transporter8,Vehicle10717,Transferred,29680.0,16080.0,13600.0,0.0,13600.0,,,,,,,,,
2130,91900143.0,301658,10,1,902872,Transporter8,Vehicle10905,Transferred,39580.0,15960.0,23620.0,0.0,23620.0,,,,,,,,,
2160,91900143.0,300516,10,1,902870,Transporter8,Vehicle11863,Transferred,33160.0,14480.0,18680.0,0.0,18680.0,,,,,,,,,
2981,91901440.0,302071,10,1,902859,Transporter8,Vehicle12401,Transferred,41860.0,17300.0,24560.0,0.0,24560.0,,,,,,,,,
2741,91900274.0,302236,10,1,902860,Transporter8,Vehicle12402,Transferred,39720.0,16380.0,23340.0,483.0,22857.0,420.0,63.0,,,,,,,
2981,91901440.0,302071,20,1,902867,Transporter8,Vehicle335,Transferred,40080.0,16200.0,23880.0,0.0,23880.0,,,,,,,,,
2741,91900274.0,302236,20,1,902864,Transporter8,Vehicle12403,Transferred,39880.0,15240.0,24640.0,529.0,24111.0,460.0,69.0,,,,,,,
2981,91901440.0,302623,10,1,902865,Transporter8,Vehicle12404,Transferred,38220.0,16040.0,22180.0,0.0,22180.0,,,,,,,,,
3005,91901460.0,302850,10,1,909607,Transporter8,Vehicle335,Transferred,39840.0,16280.0,17600.0,0.0,17600.0,,,,,,,,,
3005,91901460.0,300364,30,2,910962,Transporter8,Vehicle335,Transferred,39840.0,16280.0,5960.0,0.0,5960.0,,,,,,,,,
2742,91900471.0,302233,10,1,902868,Transporter8,Vehicle12405,Transferred,39640.0,14660.0,24980.0,610.0,24370.0,580.0,30.0,,,,,,,
2144,91900871.0,300251,40,1,902882,Transporter8,Vehicle10225,Transferred,31340.0,16020.0,750.0,0.0,750.0,,,,,,,,,
2160,91900143.0,300251,10,2,902883,Transporter8,Vehicle10225,Transferred,31340.0,16020.0,14570.0,60.0,14510.0,,60.0,,,,,,,
2132,91900330.0,301138,50,1,902924,Transporter8,Vehicle6028,Transferred,35120.0,15300.0,2584.0,63.0,2521.0,60.0,,3.0,,,,,,
2131,91900302.0,301138,60,2,902925,Transporter8,Vehicle6028,Transferred,35120.0,15300.0,6752.0,84.0,6668.0,80.0,,4.0,,,,,,
2142,91900302.0,301138,60,3,902926,Transporter8,Vehicle6028,Transferred,35120.0,15300.0,650.0,24.0,626.0,24.0,,,,,,,,
2144,91900871.0,301138,80,4,902927,Transporter8,Vehicle6028,Transferred,35120.0,15300.0,1300.0,12.0,1288.0,12.0,,,,,,,,
2133,91900871.0,301138,80,5,902928,Transporter8,Vehicle6028,Transferred,35120.0,15300.0,5795.0,105.0,5690.0,100.0,,5.0,,,,,,
2134,91900146.0,302317,10,6,903511,Transporter8,Vehicle6028,Transferred,35120.0,15300.0,2739.0,176.0,2563.0,160.0,,16.0,,,,,,
2142,91900302.0,300251,20,1,902920,Transporter8,Vehicle12406,Transferred,36020.0,15840.0,7500.0,0.0,7500.0,,,,,,,,,
2160,91900143.0,300251,10,2,902921,Transporter8,Vehicle12406,Transferred,36020.0,15840.0,12680.0,48.0,12632.0,48.0,,,,,,,,
2134,91900146.0,300429,20,1,902876,Transporter8,Vehicle217,Transferred,28160.0,16800.0,11360.0,0.0,11360.0,,,,,,,,,
2142,91900302.0,300430,30,1,902909,Transporter8,Vehicle11206,Transferred,36660.0,17660.0,1000.0,0.0,1000.0,,,,,,,,,
2144,91900871.0,301259,10,2,902910,Transporter8,Vehicle11206,Transferred,36660.0,17660.0,4500.0,0.0,4500.0,,,,,,,,,
2132,91900330.0,300430,50,3,902911,Transporter8,Vehicle11206,Transferred,36660.0,17660.0,2000.0,0.0,2000.0,,,,,,,,,
2160,91900143.0,300430,10,4,902912,Transporter8,Vehicle11206,Transferred,36660.0,17660.0,11500.0,0.0,11500.0,,,,,,,,,
2144,91900871.0,300251,40,1,902888,Transporter8,Vehicle12407,Transferred,35580.0,15040.0,20540.0,48.0,20492.0,48.0,,,,,,,,
2129,91900472.0,301655,10,1,902906,Transporter8,Vehicle12408,Transferred,38760.0,17540.0,21220.0,0.0,21220.0,,,,,,,,,
2130,91900143.0,300773,10,1,903509,Transporter8,Vehicle12037,Transferred,33580.0,14800.0,18780.0,420.0,18360.0,400.0,,20.0,,,,,,
2132,91900330.0,300489,50,1,903499,Transporter8,Vehicle11842,Transferred,32040.0,16180.0,1300.0,0.0,1300.0,,,,,,,,,
2142,91900302.0,300489,30,2,903500,Transporter8,Vehicle11842,Transferred,32040.0,16180.0,5000.0,0.0,5000.0,,,,,,,,,
2160,91900143.0,300489,10,3,903501,Transporter8,Vehicle11842,Transferred,32040.0,16180.0,9560.0,120.0,9440.0,120.0,,,,,,,,
2130,91900143.0,301658,10,1,903508,Transporter8,Vehicle12180,Transferred,41560.0,15960.0,25600.0,0.0,25600.0,,,,,,,,,
2142,91900302.0,301621,10,1,903485,Transporter8,Vehicle12409,Transferred,40720.0,15540.0,5300.0,147.0,5153.0,140.0,,7.0,,,,,,
2130,91900143.0,301621,20,2,903486,Transporter8,Vehicle12409,Transferred,40720.0,15540.0,19009.0,549.0,18460.0,480.0,,69.0,,,,,,
2132,91900330.0,302322,10,3,903634,Transporter8,Vehicle12409,Transferred,40720.0,15540.0,871.0,21.0,850.0,20.0,,1.0,,,,,,
2135,91900160.0,300429,40,1,903504,Transporter8,Vehicle120,Transferred,34640.0,22160.0,800.0,0.0,800.0,,,,,,,,,
2145,91900146.0,300429,20,2,903505,Transporter8,Vehicle120,Transferred,34640.0,22160.0,750.0,0.0,750.0,,,,,,,,,
2160,91900143.0,300429,10,3,903506,Transporter8,Vehicle120,Transferred,34640.0,22160.0,10930.0,120.0,10810.0,60.0,60.0,,,,,,,
2130,91900143.0,300771,10,1,903502,Transporter8,Vehicle2636,Transferred,26320.0,16720.0,9600.0,0.0,9600.0,,,,,,,,,
2130,91900143.0,300490,10,1,903484,Transporter8,Vehicle12234,Transferred,37760.0,15060.0,22700.0,424.0,22276.0,400.0,,24.0,,,,,,
2130,91900143.0,300251,10,1,903472,Transporter8,Vehicle12410,Transferred,34880.0,15400.0,10000.0,235.0,9765.0,220.0,,15.0,,,,,,
2160,91900143.0,300251,10,2,903473,Transporter8,Vehicle12410,Transferred,34880.0,15400.0,9480.0,102.0,9378.0,102.0,,,,,,,,
2130,91900143.0,300251,10,1,903474,Transporter8,Vehicle9020,Transferred,28480.0,16540.0,11940.0,0.0,11940.0,,,,,,,,,
2160,91900143.0,300251,10,1,903468,Transporter8,Vehicle10169,Transferred,32220.0,15860.0,16360.0,48.0,16312.0,48.0,,,,,,,,
2144,91900871.0,300516,30,1,903480,Transporter8,Vehicle11754,Transferred,30460.0,14900.0,650.0,0.0,650.0,,,,,,,,,
2142,91900302.0,300516,20,2,903481,Transporter8,Vehicle11754,Transferred,30460.0,14900.0,3200.0,0.0,3200.0,,,,,,,,,
2160,91900143.0,300516,10,3,903482,Transporter8,Vehicle11754,Transferred,30460.0,14900.0,11710.0,0.0,11710.0,,,,,,,,,
2130,91900143.0,300429,10,1,903475,Transporter8,Vehicle120,Transferred,30820.0,17100.0,13720.0,0.0,13720.0,,,,,,,,,
2160,91900143.0,300251,70,1,903496,Transporter8,Vehicle11295,Transferred,34060.0,15660.0,1100.0,0.0,1100.0,,,,,,,,,
2130,91900143.0,300251,70,2,903497,Transporter8,Vehicle11295,Transferred,34060.0,15660.0,17300.0,799.0,16501.0,740.0,,59.0,,,,,,
2130,91900143.0,300769,10,1,903494,Transporter8,Vehicle4911,Transferred,38940.0,15920.0,23020.0,0.0,23020.0,,,,,,,,,
2142,91900302.0,300423,30,1,903735,Transporter8,Vehicle1197,Transferred,30920.0,16080.0,5000.0,0.0,5000.0,,,,,,,,,
2144,91900871.0,301593,10,2,903736,Transporter8,Vehicle1197,Transferred,30920.0,16080.0,2100.0,0.0,2100.0,,,,,,,,,
2160,91900143.0,300423,10,3,903737,Transporter8,Vehicle1197,Transferred,30920.0,16080.0,7740.0,0.0,7740.0,,,,,,,,,
2142,91900302.0,300251,20,1,903732,Transporter8,Vehicle7615,Transferred,36460.0,15340.0,8000.0,132.0,7868.0,132.0,,,,,,,,
2130,91900143.0,300251,10,2,903733,Transporter8,Vehicle7615,Transferred,36460.0,15340.0,13120.0,231.0,12889.0,220.0,,11.0,,,,,,
2130,91900143.0,300489,10,1,903734,Transporter8,Vehicle12103,Transferred,36560.0,15580.0,20980.0,0.0,20980.0,,,,,,,,,
3005,91901460.0,300364,30,1,903623,Transporter8,Vehicle9249,Transferred,39980.0,16700.0,23280.0,0.0,23280.0,,,,,,,,,
3005,91901460.0,300364,30,1,903624,Transporter8,Vehicle9249,Transferred,39840.0,16780.0,23060.0,0.0,23060.0,,,,,,,,,
3005,91901460.0,300364,30,1,903625,Transporter8,Vehicle12411,Transferred,40600.0,16220.0,24380.0,0.0,24380.0,,,,,,,,,
3005,91901460.0,300364,30,1,903626,Transporter8,Vehicle9249,Transferred,39600.0,16280.0,23320.0,0.0,23320.0,,,,,,,,,
2130,91900143.0,300773,10,1,903739,Transporter8,Vehicle4475,Transferred,28440.0,13140.0,15300.0,0.0,15300.0,,,,,,,,,
3005,91901460.0,300299,30,1,903627,Transporter8,Vehicle12412,Transferred,39660.0,16220.0,23440.0,0.0,23440.0,,,,,,,,,
3005,91901460.0,300299,30,1,903629,Transporter8,Vehicle12142,Transferred,40300.0,16620.0,23680.0,0.0,23680.0,,,,,,,,,
3005,91901460.0,300299,60,1,903630,Transporter8,Vehicle9249,Transferred,40740.0,16500.0,21360.0,0.0,21360.0,,,,,,,,,
3005,91901460.0,300299,30,2,908307,Transporter8,Vehicle9249,Transferred,40740.0,16500.0,2880.0,0.0,2880.0,,,,,,,,,
3005,91901460.0,300299,60,1,903631,Transporter8,Vehicle9212,Transferred,40780.0,16180.0,3640.0,0.0,3640.0,,,,,,,,,
3005,91901460.0,302588,10,2,908309,Transporter8,Vehicle9212,Transferred,40780.0,16180.0,20960.0,0.0,20960.0,,,,,,,,,
2130,91900143.0,300489,10,1,903738,Transporter8,Vehicle4757,Transferred,39940.0,16160.0,23780.0,0.0,23780.0,,,,,,,,,
2130,91900143.0,300786,10,1,903731,Transporter8,Vehicle11349,Transferred,35100.0,15740.0,19360.0,0.0,19360.0,,,,,,,,,
2134,91900146.0,300787,80,1,903726,Transporter8,Vehicle2367,Transferred,31740.0,14880.0,6522.0,150.0,6372.0,140.0,,10.0,,,,,,
2160,91900143.0,300787,10,2,903727,Transporter8,Vehicle2367,Transferred,31740.0,14880.0,5217.0,0.0,5217.0,,,,,,,,,
2130,91900143.0,300787,10,3,903728,Transporter8,Vehicle2367,Transferred,31740.0,14880.0,5121.0,56.0,5065.0,40.0,,16.0,,,,,,
2160,91900143.0,300784,10,1,903724,Transporter8,Vehicle12413,Transferred,27680.0,14900.0,3800.0,0.0,3800.0,,,,,,,,,
2130,91900143.0,300784,10,2,903725,Transporter8,Vehicle12413,Transferred,27680.0,14900.0,8980.0,130.0,8850.0,120.0,,10.0,,,,,,
2130,91900143.0,300250,10,1,903729,Transporter8,Vehicle12414,Transferred,40180.0,14260.0,25920.0,0.0,25920.0,,,,,,,,,
2145,91900146.0,300248,20,1,903712,Transporter8,Vehicle12286,Transferred,26460.0,15700.0,2200.0,0.0,2200.0,,,,,,,,,
2135,91900160.0,300248,30,2,903713,Transporter8,Vehicle12286,Transferred,26460.0,15700.0,1100.0,0.0,1100.0,,,,,,,,,
2160,91900143.0,300248,10,3,903714,Transporter8,Vehicle12286,Transferred,26460.0,15700.0,7460.0,60.0,7400.0,60.0,,,,,,,,
2130,91900143.0,300429,10,1,903719,Transporter8,Vehicle120,Transferred,29080.0,17740.0,11340.0,0.0,11340.0,,,,,,,,,
2130,91900143.0,300251,10,1,903716,Transporter8,Vehicle9020,Transferred,31160.0,16480.0,14680.0,0.0,14680.0,,,,,,,,,
2130,91900143.0,301658,10,1,903701,Transporter8,Vehicle12253,Transferred,38140.0,16100.0,22040.0,0.0,22040.0,,,,,,,,,
2160,91900143.0,300251,10,1,903706,Transporter8,Vehicle10169,Transferred,33960.0,15820.0,18140.0,48.0,18092.0,48.0,,,,,,,,
2130,91900143.0,300516,10,1,903705,Transporter8,Vehicle12300,Transferred,24040.0,14180.0,9860.0,0.0,9860.0,,,,,,,,,
2153,91900170.0,301653,10,1,903703,Transporter8,Vehicle12349,Transferred,39340.0,21300.0,6360.0,0.0,6360.0,,,,,,,,,
2153,91900170.0,302083,10,2,903877,Transporter8,Vehicle12349,Transferred,39340.0,21300.0,11680.0,0.0,11680.0,,,,,,,,,
2133,91900871.0,301138,80,1,903702,Transporter8,Vehicle12415,Transferred,38840.0,16860.0,21980.0,441.0,21539.0,420.0,,21.0,,,,,,
2130,91900143.0,300250,10,1,903711,Transporter8,Vehicle12416,Transferred,40480.0,15140.0,25340.0,420.0,24920.0,400.0,,20.0,,,,,,
2130,91900143.0,300430,10,1,903709,Transporter8,Vehicle11564,Transferred,38580.0,16440.0,22140.0,0.0,22140.0,,,,,,,,,
2130,91900143.0,300429,10,1,903718,Transporter8,Vehicle120,Transferred,26720.0,17640.0,9080.0,0.0,9080.0,,,,,,,,,
2160,91900143.0,300773,10,1,903941,Transporter8,Vehicle7509,Transferred,28740.0,14020.0,14720.0,0.0,14720.0,,,,,,,,,
2144,91900871.0,300786,40,1,903897,Transporter8,Vehicle5356,Transferred,26460.0,15500.0,1600.0,18.0,1582.0,18.0,,,,,,,,
2160,91900143.0,300786,10,2,903898,Transporter8,Vehicle5356,Transferred,26460.0,15500.0,9360.0,126.0,9234.0,126.0,,,,,,,,
2130,91900143.0,300434,20,1,903919,Transporter8,Vehicle648,Transferred,40260.0,17800.0,22460.0,0.0,22460.0,,,,,,,,,
2132,91900330.0,300430,50,1,903939,Transporter8,Vehicle10799,Transferred,37540.0,17880.0,190.0,0.0,190.0,,,,,,,,,
2160,91900143.0,300430,10,2,903940,Transporter8,Vehicle10799,Transferred,37540.0,17880.0,19470.0,0.0,19470.0,,,,,,,,,
2130,91900143.0,300251,10,1,903894,Transporter8,Vehicle12417,Transferred,37960.0,15980.0,9000.0,189.0,8811.0,180.0,,9.0,,,,,,
2130,91900143.0,300251,10,2,903895,Transporter8,Vehicle12417,Transferred,37960.0,15980.0,2000.0,4.0,1996.0,,,4.0,,,,,,
2160,91900143.0,300251,10,3,903896,Transporter8,Vehicle12417,Transferred,37960.0,15980.0,10980.0,96.0,10884.0,96.0,,,,,,,,
2135,91900160.0,300429,40,1,903892,Transporter8,Vehicle120,Transferred,34720.0,22160.0,750.0,0.0,750.0,,,,,,,,,
2160,91900143.0,300429,10,2,903893,Transporter8,Vehicle120,Transferred,34720.0,22160.0,11810.0,120.0,11690.0,60.0,60.0,,,,,,,
2130,91900143.0,301658,10,1,903903,Transporter8,Vehicle12186,Transferred,35640.0,15820.0,19820.0,0.0,19820.0,,,,,,,,,
2142,91900302.0,300251,20,1,903900,Transporter8,Vehicle12379,Transferred,35880.0,14960.0,8000.0,0.0,8000.0,,,,,,,,,
2160,91900143.0,300251,10,2,903901,Transporter8,Vehicle12379,Transferred,35880.0,14960.0,12920.0,48.0,12872.0,48.0,,,,,,,,
2132,91900330.0,302117,10,1,903937,Transporter8,Vehicle10215,Transferred,32640.0,15740.0,4200.0,0.0,4200.0,,,,,,,,,
2160,91900143.0,300516,10,2,903938,Transporter8,Vehicle10215,Transferred,32640.0,15740.0,12700.0,0.0,12700.0,,,,,,,,,
2131,91900302.0,301138,60,1,903935,Transporter8,Vehicle10745,Transferred,38580.0,16680.0,10479.0,147.0,10332.0,140.0,,7.0,,,,,,
2133,91900871.0,301138,80,2,903936,Transporter8,Vehicle10745,Transferred,38580.0,16680.0,11421.0,168.0,11253.0,160.0,,8.0,,,,,,
2130,91900143.0,300489,10,1,903920,Transporter8,Vehicle4757,Transferred,40360.0,16120.0,24240.0,0.0,24240.0,,,,,,,,,
2160,91900143.0,300251,10,1,903933,Transporter8,Vehicle10077,Transferred,31440.0,15040.0,3000.0,0.0,3000.0,,,,,,,,,
2130,91900143.0,300251,10,2,903934,Transporter8,Vehicle10077,Transferred,31440.0,15040.0,13400.0,132.0,13268.0,80.0,,52.0,,,,,,
2134,91900146.0,300430,20,1,903959,Transporter8,Vehicle12262,Transferred,38260.0,15040.0,510.0,88.0,422.0,80.0,,8.0,,,,,,
2132,91900330.0,300430,50,2,903960,Transporter8,Vehicle12262,Transferred,38260.0,15040.0,625.0,66.0,559.0,60.0,,6.0,,,,,,
2142,91900302.0,300430,30,3,903961,Transporter8,Vehicle12262,Transferred,38260.0,15040.0,1005.0,132.0,873.0,120.0,,12.0,,,,,,
2130,91900143.0,300430,10,4,903962,Transporter8,Vehicle12262,Transferred,38260.0,15040.0,21080.0,490.0,20590.0,460.0,,30.0,,,,,,
2160,91900143.0,300421,10,1,903967,Transporter8,Vehicle11770,Transferred,39660.0,14960.0,600.0,6.0,594.0,6.0,,,,,,,,
2130,91900143.0,300421,10,2,903968,Transporter8,Vehicle11770,Transferred,39660.0,14960.0,13000.0,273.0,12727.0,260.0,,13.0,,,,,,
2130,91900143.0,300421,10,3,903969,Transporter8,Vehicle11770,Transferred,39660.0,14960.0,11100.0,184.0,10916.0,160.0,,24.0,,,,,,
2130,91900143.0,300429,10,1,903932,Transporter8,Vehicle217,Transferred,28980.0,17500.0,11480.0,0.0,11480.0,,,,,,,,,
2160,91900143.0,300521,10,1,903966,Transporter8,Vehicle11944,Transferred,33140.0,14500.0,18640.0,150.0,18490.0,60.0,90.0,,,,,,,
2130,91900143.0,301991,10,1,903964,Transporter8,Vehicle6383,Transferred,33200.0,15360.0,17840.0,480.0,17360.0,400.0,80.0,,,,,,,
2160,91900143.0,300773,10,1,904158,Transporter8,Vehicle7509,Transferred,27780.0,14020.0,13760.0,0.0,13760.0,,,,,,,,,
2132,91900330.0,300770,20,1,904152,Transporter8,Vehicle8757,Transferred,32680.0,15260.0,1000.0,0.0,1000.0,,,,,,,,,
2160,91900143.0,300770,10,2,904153,Transporter8,Vehicle8757,Transferred,32680.0,15260.0,6000.0,0.0,6000.0,,,,,,,,,
2130,91900143.0,300770,10,3,904154,Transporter8,Vehicle8757,Transferred,32680.0,15260.0,10420.0,240.0,10180.0,220.0,,20.0,,,,,,
2130,91900143.0,300516,10,1,904155,Transporter8,Vehicle11813,Transferred,29560.0,14020.0,15540.0,0.0,15540.0,,,,,,,,,
2160,91900143.0,300489,10,1,904150,Transporter8,Vehicle12418,Transferred,27900.0,14700.0,13200.0,120.0,13080.0,120.0,,,,,,,,
2144,91900871.0,302405,20,1,904137,Transporter8,Vehicle12253,Transferred,38740.0,16120.0,3200.0,0.0,3200.0,,,,,,,,,
2142,91900302.0,302405,10,2,904138,Transporter8,Vehicle12253,Transferred,38740.0,16120.0,19420.0,357.0,19063.0,340.0,,17.0,,,,,,
3005,91901460.0,301657,10,1,904087,Transporter8,Vehicle335,Transferred,40560.0,15480.0,25080.0,0.0,25080.0,,,,,,,,,
3005,91901460.0,301657,10,1,904088,Transporter8,Vehicle12419,Transferred,40840.0,16480.0,24360.0,0.0,24360.0,,,,,,,,,
3005,91901460.0,301657,10,1,904089,Transporter8,Vehicle335,Transferred,41260.0,15580.0,25680.0,0.0,25680.0,,,,,,,,,
3005,91901460.0,301657,10,1,904091,Transporter8,Vehicle12420,Transferred,40940.0,15900.0,25040.0,0.0,25040.0,,,,,,,,,
2130,91900143.0,300429,10,1,904103,Transporter8,Vehicle120,Transferred,30020.0,17260.0,12760.0,0.0,12760.0,,,,,,,,,
2130,91900143.0,300251,10,1,904102,Transporter8,Vehicle2194,Transferred,30220.0,16380.0,13840.0,0.0,13840.0,,,,,,,,,
2131,91900302.0,300429,50,1,904117,Transporter8,Vehicle5558,Transferred,34540.0,16260.0,18280.0,0.0,18280.0,,,,,,,,,
2142,91900302.0,302391,10,1,904160,Transporter8,Vehicle12421,Transferred,26920.0,14460.0,5200.0,0.0,5200.0,,,,,,,,,
2135,91900160.0,300248,30,2,904161,Transporter8,Vehicle12421,Transferred,26920.0,14460.0,250.0,0.0,250.0,,,,,,,,,
2160,91900143.0,300248,10,3,904162,Transporter8,Vehicle12421,Transferred,26920.0,14460.0,7010.0,60.0,6950.0,60.0,,,,,,,,
2130,91900143.0,300488,10,1,904118,Transporter8,Vehicle8290,Transferred,17800.0,10840.0,3200.0,48.0,3152.0,40.0,,8.0,,,,,,
2160,91900143.0,300488,10,2,904119,Transporter8,Vehicle8290,Transferred,17800.0,10840.0,3760.0,0.0,3760.0,,,,,,,,,
2160,91900143.0,300251,10,1,904115,Transporter8,Vehicle12407,Transferred,31440.0,14900.0,16540.0,48.0,16492.0,48.0,,,,,,,,
2130,91900143.0,300430,10,1,904116,Transporter8,Vehicle3619,Transferred,39060.0,17680.0,21380.0,0.0,21380.0,,,,,,,,,
2130,91900143.0,300429,10,1,904130,Transporter8,Vehicle217,Transferred,25880.0,17620.0,8260.0,0.0,8260.0,,,,,,,,,
2130,91900143.0,300251,10,1,904143,Transporter8,Vehicle12422,Transferred,40200.0,15180.0,25020.0,312.0,24708.0,280.0,,32.0,,,,,,
2133,91900871.0,301138,80,1,904133,Transporter8,Vehicle11593,Transferred,37960.0,17040.0,5005.0,84.0,4921.0,80.0,,4.0,,,,,,
2131,91900302.0,301138,60,2,904134,Transporter8,Vehicle11593,Transferred,37960.0,17040.0,6867.0,126.0,6741.0,120.0,,6.0,,,,,,
2132,91900330.0,301138,50,3,904135,Transporter8,Vehicle11593,Transferred,37960.0,17040.0,9048.0,147.0,8901.0,140.0,,7.0,,,,,,
2135,91900160.0,300787,40,1,904144,Transporter8,Vehicle2367,Transferred,32040.0,14740.0,927.0,2.0,925.0,,,2.0,,,,,,
2145,91900146.0,300787,20,2,904145,Transporter8,Vehicle2367,Transferred,32040.0,14740.0,2916.0,0.0,2916.0,,,,,,,,,
2134,91900146.0,300787,20,3,904146,Transporter8,Vehicle2367,Transferred,32040.0,14740.0,1542.0,24.0,1518.0,20.0,,4.0,,,,,,
2160,91900143.0,300787,10,4,904147,Transporter8,Vehicle2367,Transferred,32040.0,14740.0,3171.0,0.0,3171.0,,,,,,,,,
2130,91900143.0,300787,10,5,904148,Transporter8,Vehicle2367,Transferred,32040.0,14740.0,8744.0,182.0,8562.0,160.0,,22.0,,,,,,
2160,91900143.0,300251,10,1,904328,Transporter8,Vehicle10169,Transferred,31680.0,16420.0,15260.0,132.0,15128.0,72.0,60.0,,,,,,,
